#{"t_start": 1605291836.632368, "env_id": null}
r,l,t
-1,2,1044.008713
-1,2,1044.010464
-1,2,1044.012192
-1,2,1044.013911
-1,2,1044.015634
-1,2,1044.017347
-1,2,1044.019056
-1,2,1044.020966
-1,2,1044.023096
-1,2,1044.025159
0,1,1044.026088
0,1,1044.027003
-1,2,1044.028732
-1,2,1044.030456
-1,2,1044.032171
0,1,1044.033077
-1,2,1044.03479
-1,2,1044.036509
0,1,1044.037419
-1,2,1044.039671
-1,2,1044.041614
-1,2,1044.043368
-1,2,1044.0451
0,1,1044.046008
-1,2,1044.047773
-1,2,1044.049508
-2,3,1044.052043
-1,2,1044.053826
-1,2,1044.055551
0,1,1044.056452
0,1,1044.057355
-1,2,1044.060291
-1,2,1044.062309
0,1,1044.063267
-1,2,1044.06505
-1,2,1044.066809
-1,2,1044.068565
-1,2,1044.0703
0,1,1044.071237
-1,2,1044.073723
-1,2,1044.075523
-2,3,1044.078088
0,1,1044.078993
-1,2,1044.080711
-2,3,1044.083347
0,1,1044.084251
-1,2,1044.085971
-1,2,1044.087769
-1,2,1044.089493
-1,2,1044.091215
-2,3,1044.093755
-1,2,1044.095469
-1,2,1044.097183
-1,2,1044.0989
-1,2,1044.100611
-1,2,1044.102324
-1,2,1044.104044
-1,2,1044.10576
-1,2,1044.107473
-1,2,1044.109185
-1,2,1044.110894
-1,2,1044.112609
-1,2,1044.114322
-1,2,1044.116047
0,1,1044.116947
-1,2,1044.118657
-1,2,1044.120368
-1,2,1044.122084
0,1,1044.12298
-1,2,1044.124694
-1,2,1044.126406
-2,3,1044.128924
-1,2,1044.130635
-1,2,1044.132349
-1,2,1044.134059
-1,2,1044.13577
-1,2,1044.137482
0,1,1044.138405
-1,2,1044.140126
-1,2,1044.141848
-1,2,1044.143558
-1,2,1044.145272
-1,2,1044.14698
-1,2,1044.148684
0,1,1044.149584
-1,2,1044.151296
-1,2,1044.153312
0,1,1044.154219
0,1,1044.155126
-1,2,1044.156838
-1,2,1044.158552
-1,2,1044.160261
-2,3,1044.16293
-1,2,1044.164671
-1,2,1044.166383
0,1,1044.167279
-1,2,1044.168993
-1,2,1044.170706
0,1,1044.171611
0,1,1044.172506
-1,2,1044.174212
-1,2,1044.175923
-1,2,1044.177635
0,1,1044.178534
-1,2,1044.180243
-1,2,1044.181953
-1,2,1044.183659
-1,2,1044.185363
-1,2,1044.187058
0,1,1044.187952
-1,2,1044.189661
-1,2,1044.19137
0,1,1044.192274
-1,2,1044.19398
0,1,1044.194872
-2,3,1044.197386
0,1,1044.198288
-1,2,1044.200005
-1,2,1044.201714
-1,2,1044.203417
-1,2,1044.205126
-1,2,1044.206832
-1,2,1044.208539
-1,2,1044.210247
-1,2,1044.211963
-1,2,1044.213663
-1,2,1044.21537
-1,2,1044.217077
-1,2,1044.218786
0,1,1044.219682
0,1,1044.220579
-1,2,1044.222295
-1,2,1044.224001
-1,2,1044.22571
-1,2,1044.227408
-1,2,1044.22911
-1,2,1044.230813
-1,2,1044.232538
-1,2,1044.234241
-1,2,1044.23595
-1,2,1044.237654
-1,2,1044.239367
-2,3,1044.241897
-1,2,1044.243609
-1,2,1044.245316
-1,2,1044.247028
-1,2,1044.248739
-1,2,1044.25045
-1,2,1044.252168
-1,2,1044.253873
0,1,1044.254767
-1,2,1044.25648
-1,2,1044.258187
-1,2,1044.259891
0,1,1044.260787
-1,2,1044.262505
-1,2,1044.264211
-1,2,1044.265917
-1,2,1044.267625
0,1,1044.268519
0,1,1044.269417
-1,2,1044.271125
-1,2,1044.272842
-1,2,1044.274547
0,1,1044.275444
-1,2,1044.277156
-1,2,1044.278865
-1,2,1044.280575
-1,2,1044.282293
-1,2,1044.284
0,1,1044.284894
-1,2,1044.287212
-1,2,1044.288936
-1,2,1044.290609
-1,2,1044.292275
0,1,1044.293143
-1,2,1044.294799
-1,2,1044.296463
-1,2,1044.298117
-1,2,1044.299766
-1,2,1044.301411
-1,2,1044.303062
-1,2,1044.304714
-1,2,1044.306372
-1,2,1044.308019
-1,2,1044.309666
-2,3,1044.312082
-1,2,1044.313726
-1,2,1044.315373
-1,2,1045.778867
-1,2,1045.780639
-1,2,1045.782306
-1,2,1045.783968
0,1,1045.784835
0,1,1045.785709
-1,2,1045.787476
0,1,1045.788358
-1,2,1045.790018
-2,3,1045.792631
-1,2,1045.794297
-1,2,1045.795952
-1,2,1045.797607
-1,2,1045.799257
-1,2,1045.800912
-1,2,1045.80256
0,1,1045.803424
-1,2,1045.805561
-1,2,1045.807791
0,1,1045.808811
0,1,1045.809696
0,1,1045.810604
-1,2,1045.812264
-1,2,1045.813918
-1,2,1045.815569
-1,2,1045.817223
0,1,1045.818091
-1,2,1045.819739
-1,2,1045.821755
-1,2,1045.823428
-1,2,1045.825086
-1,2,1045.827089
0,1,1045.827962
-1,2,1045.829616
-1,2,1045.831271
-1,2,1045.832916
-2,3,1045.835351
-1,2,1045.837001
0,1,1045.83787
0,1,1045.838761
0,1,1045.839631
-1,2,1045.841294
-1,2,1045.842941
0,1,1045.843799
-2,3,1045.846252
-1,2,1045.8479
-1,2,1045.849555
-1,2,1045.851212
0,1,1045.852078
-1,2,1045.853723
-1,2,1045.855376
-1,2,1045.857018
-1,2,1045.858697
-1,2,1045.860351
0,1,1045.861216
0,1,1045.862081
-1,2,1045.86373
0,1,1045.864593
-1,2,1045.866239
-2,3,1045.868666
-1,2,1045.870313
-1,2,1045.87196
-1,2,1045.873608
-1,2,1045.875255
0,1,1045.876121
-1,2,1045.877769
-1,2,1045.879416
0,1,1045.880284
-1,2,1045.881934
-1,2,1045.883576
-1,2,1045.885244
-1,2,1045.886888
0,1,1045.887753
-1,2,1045.889407
-1,2,1045.891057
-1,2,1045.892848
-1,2,1045.89451
-1,2,1045.896158
-1,2,1045.897798
-1,2,1045.899441
-2,3,1045.901872
0,1,1045.902736
-1,2,1045.904399
-1,2,1045.90695
0,1,1045.907912
-1,2,1045.909577
-1,2,1045.911238
-1,2,1045.912896
-1,2,1045.914552
-1,2,1045.916211
-1,2,1045.917869
-1,2,1045.919521
-1,2,1045.921243
0,1,1045.922114
0,1,1045.922989
-1,2,1045.924646
0,1,1045.925658
0,1,1045.92654
-1,2,1045.92819
0,1,1045.929058
0,1,1045.929928
-1,2,1045.931588
-1,2,1045.933237
-1,2,1045.934892
0,1,1045.935761
-1,2,1045.937429
-1,2,1045.939835
0,1,1045.9408
-1,2,1045.942464
-1,2,1045.944123
-1,2,1045.945775
0,1,1045.946645
-1,2,1045.948307
0,1,1045.949173
0,1,1045.950044
-1,2,1045.951704
-1,2,1045.95336
-1,2,1045.955084
-1,2,1045.956781
-1,2,1045.958418
-1,2,1045.960327
-1,2,1045.962019
-1,2,1045.963684
-1,2,1045.965342
-1,2,1045.966995
0,1,1045.967866
-1,2,1045.969519
-1,2,1045.971192
-1,2,1045.973594
-1,2,1045.9753
-1,2,1045.976969
0,1,1045.97784
-1,2,1045.979492
-1,2,1045.981194
-1,2,1045.98285
-1,2,1045.9845
-1,2,1045.986153
-1,2,1045.988096
-1,2,1045.98981
-1,2,1045.991469
-1,2,1045.993396
0,1,1045.994305
-1,2,1045.995984
-1,2,1045.997654
-1,2,1045.999313
-1,2,1046.000971
0,1,1046.00184
-1,2,1046.003489
0,1,1046.004492
-1,2,1046.007006
-1,2,1046.008826
-1,2,1046.01054
-1,2,1046.012223
-1,2,1046.013898
-1,2,1046.015576
-1,2,1046.017244
-1,2,1046.01891
-1,2,1046.020741
-1,2,1046.022613
0,1,1046.023494
-1,2,1046.025158
-1,2,1046.026814
-1,2,1046.028591
0,1,1046.029472
-1,2,1046.03113
-1,2,1046.032782
-1,2,1046.034433
-1,2,1046.036075
-1,2,1046.037734
-2,3,1046.040956
-1,2,1046.042668
0,1,1046.043558
-1,2,1046.045224
-1,2,1046.046885
0,1,1046.047757
0,1,1046.048631
0,1,1046.049598
-1,2,1046.051291
-1,2,1046.052949
-1,2,1046.054801
-1,2,1046.056527
0,1,1046.057395
0,1,1046.058262
-1,2,1046.06005
-1,2,1046.062663
0,1,1046.063712
-1,2,1046.06548
-1,2,1046.067184
-1,2,1046.06887
-1,2,1046.070544
0,1,1046.071515
-1,2,1046.073941
0,1,1046.074892
-1,2,1046.076612
-1,2,1046.078297
0,1,1046.079179
0,1,1046.080063
-1,2,1046.08175
-1,2,1046.083422
-1,2,1046.085093
-2,3,1046.087603
-1,2,1046.08927
0,1,1046.090144
0,1,1046.091018
-1,2,1046.092679
-1,2,1046.094334
-1,2,1046.095996
-1,2,1046.097661
-1,2,1046.09932
-1,2,1046.100976
-1,2,1046.102633
0,1,1046.103501
-1,2,1046.105159
0,1,1046.106028
-1,2,1046.107689
-1,2,1046.109347
-1,2,1046.111003
-1,2,1046.112655
-1,2,1046.114311
-1,2,1046.115965
-1,2,1046.117877
-1,2,1046.119619
-1,2,1046.121289
-1,2,1046.122948
0,1,1046.123819
-1,2,1046.125472
-2,3,1046.128008
-1,2,1046.129672
-1,2,1046.131327
0,1,1046.132199
-1,2,1046.133854
0,1,1046.134724
-1,2,1046.136379
-1,2,1046.138037
-1,2,1046.139689
-1,2,1046.141342
-1,2,1046.14301
-1,2,1046.144672
-2,3,1046.147116
-1,2,1046.148773
0,1,1046.149642
-1,2,1046.151294
-1,2,1046.152952
-1,2,1046.154605
-1,2,1046.156261
-1,2,1046.157922
-1,2,1046.159576
-1,2,1046.161246
-1,2,1046.162904
-1,2,1046.164558
-1,2,1046.16621
0,1,1046.167086
0,1,1046.167958
0,1,1046.168832
-1,2,1046.170493
-1,2,1046.17215
-1,2,1046.173807
-1,2,1046.175461
0,1,1046.176328
-1,2,1046.17798
-1,2,1046.179631
0,1,1046.180501
-1,2,1046.18216
-1,2,1046.183811
0,1,1046.184681
-1,2,1046.186335
-1,2,1046.187996
-1,2,1046.189645
-1,2,1046.191297
-1,2,1046.192953
-1,2,1046.194602
-1,2,1046.196259
0,1,1046.197128
-1,2,1046.198782
-1,2,1046.200435
0,1,1046.201302
-1,2,1046.202975
-1,2,1046.204627
0,1,1046.205497
-1,2,1046.207245
-1,2,1046.209214
0,1,1046.210085
0,1,1046.210952
-1,2,1046.212607
0,1,1046.213471
-1,2,1046.215121
-1,2,1046.21677
-1,2,1046.218754
-1,2,1046.220413
-1,2,1046.222072
-1,2,1046.22373
0,1,1046.224599
-1,2,1046.226254
-1,2,1046.227917
0,1,1046.228784
-1,2,1046.230441
-1,2,1046.232091
-1,2,1046.233751
-1,2,1046.235403
-1,2,1046.23706
-1,2,1046.238753
0,1,1046.239629
-1,2,1046.241292
0,1,1046.242163
-1,2,1046.243816
-1,2,1046.24547
0,1,1046.246337
-1,2,1046.248002
-1,2,1046.249654
0,1,1046.250521
-1,2,1046.252178
-1,2,1046.25383
-1,2,1046.255482
-1,2,1046.257141
-1,2,1046.258795
-2,3,1046.261227
-1,2,1046.262883
-1,2,1046.264535
-1,2,1046.266186
-1,2,1046.267845
-1,2,1046.269497
-1,2,1046.271151
-1,2,1046.272809
0,1,1046.27368
-1,2,1046.275336
0,1,1046.2762
0,1,1046.277073
-2,3,1046.279508
-2,3,1046.281941
-1,2,1046.283592
-1,2,1046.285245
0,1,1046.286112
-1,2,1046.287768
-1,2,1046.289426
-1,2,1046.291078
-2,3,1046.293507
0,1,1046.294372
-1,2,1046.296023
-1,2,1046.29768
-2,3,1046.300115
0,1,1046.300986
-1,2,1046.302639
-1,2,1046.304293
0,1,1046.305161
-1,2,1046.306819
0,1,1046.307689
-1,2,1046.309341
-1,2,1046.310997
-1,2,1046.312648
0,1,1046.313512
-1,2,1046.315163
-1,2,1046.31682
-1,2,1046.31848
-1,2,1046.320127
0,1,1046.320992
-1,2,1046.32265
0,1,1046.323518
-1,2,1046.325168
0,1,1046.326034
-1,2,1046.327691
0,1,1046.32856
-1,2,1046.330215
-1,2,1046.331867
-1,2,1046.333517
-1,2,1046.335166
-1,2,1046.336821
-1,2,1046.338475
-1,2,1046.340127
-1,2,1046.341779
-1,2,1046.343431
0,1,1046.344296
-1,2,1046.345952
0,1,1046.346819
-1,2,1046.348476
-1,2,1046.35013
-1,2,1046.351783
-1,2,1046.353428
-1,2,1046.355075
-1,2,1046.35673
-1,2,1046.358379
-1,2,1046.360221
-1,2,1046.361887
-1,2,1046.363544
-1,2,1046.365195
-1,2,1046.366848
-1,2,1046.368544
-1,2,1046.370203
-1,2,1046.371859
-1,2,1046.373516
-1,2,1046.375166
-1,2,1046.37681
-1,2,1046.378469
-1,2,1046.380118
-1,2,1046.381766
-1,2,1046.383415
-1,2,1046.385059
-1,2,1046.386704
0,1,1046.38757
-1,2,1046.389224
0,1,1046.390092
0,1,1046.390961
-1,2,1046.392609
0,1,1046.393474
-1,2,1046.395124
-1,2,1046.396778
-1,2,1046.398428
-1,2,1046.400081
-1,2,1046.401722
-1,2,1046.403367
-1,2,1046.405021
0,1,1046.405884
-1,2,1046.407538
-1,2,1046.409193
0,1,1046.410059
0,1,1046.410923
0,1,1046.411787
-1,2,1046.413442
0,1,1046.414305
-1,2,1046.415954
-1,2,1046.417601
-1,2,1046.41925
-1,2,1046.420895
-1,2,1046.422546
-1,2,1046.424191
0,1,1046.425058
0,1,1046.425918
-1,2,1046.427561
-1,2,1046.429208
-1,2,1046.430857
-1,2,1046.4325
-1,2,1046.434141
-2,3,1046.43657
-1,2,1046.438224
0,1,1046.439149
-1,2,1046.4408
-1,2,1046.442446
-1,2,1046.444094
0,1,1046.44496
-1,2,1046.446609
0,1,1046.447473
-1,2,1046.449124
-1,2,1046.450765
-1,2,1046.452409
0,1,1046.453271
-1,2,1046.454925
-1,2,1046.456573
-1,2,1046.458225
-1,2,1046.459879
0,1,1046.460743
-1,2,1046.462534
-1,2,1046.464205
0,1,1046.465077
-1,2,1046.466733
-1,2,1046.468384
0,1,1046.469256
-1,2,1046.470921
-1,2,1046.473307
-1,2,1046.475312
0,1,1046.476262
-1,2,1046.477969
0,1,1046.478858
0,1,1046.479762
-1,2,1046.481441
-1,2,1046.483113
0,1,1046.483985
-1,2,1046.485646
-1,2,1046.487443
-1,2,1046.489117
-1,2,1046.490758
0,1,1046.491618
-1,2,1046.493577
-1,2,1046.495445
-1,2,1046.497303
-1,2,1046.498983
-2,3,1046.501439
-1,2,1046.503101
0,1,1046.503986
-1,2,1046.506353
-1,2,1046.508248
-1,2,1046.509922
-1,2,1046.511578
-1,2,1046.513235
-1,2,1046.514897
-1,2,1046.516544
-1,2,1046.518193
-1,2,1046.519842
-1,2,1046.521574
-1,2,1046.523274
-1,2,1046.524919
-2,3,1046.527332
-1,2,1046.529149
0,1,1046.530106
-1,2,1046.531853
-1,2,1046.533506
0,1,1046.534375
-1,2,1046.536032
-1,2,1046.537702
0,1,1046.539214
0,1,1046.54041
-1,2,1046.542106
-1,2,1046.543768
0,1,1046.544639
0,1,1046.545511
-1,2,1046.547171
-1,2,1046.548826
0,1,1046.549689
-1,2,1046.551347
-1,2,1046.553001
0,1,1046.553966
0,1,1046.554848
-1,2,1046.556502
-1,2,1046.558156
-1,2,1046.55981
-1,2,1046.561458
0,1,1046.562322
0,1,1046.563218
-1,2,1046.565014
-1,2,1046.566677
0,1,1046.567546
-1,2,1046.569201
-1,2,1046.570867
-1,2,1046.573044
-1,2,1046.575239
0,1,1046.576146
-1,2,1046.577838
-1,2,1046.579514
-1,2,1046.581196
-1,2,1046.582871
-2,3,1046.585336
0,1,1046.586217
0,1,1046.587144
-1,2,1046.588809
-1,2,1046.590465
-2,3,1046.592898
-1,2,1046.59455
-1,2,1046.596207
-1,2,1046.598112
-1,2,1046.599797
-1,2,1046.601557
-1,2,1046.603365
-1,2,1046.605443
-1,2,1046.60798
-1,2,1046.609772
0,1,1046.610658
-1,2,1046.612323
0,1,1046.613199
-1,2,1046.614858
0,1,1046.615726
0,1,1046.616597
-1,2,1046.618257
-1,2,1046.61991
-1,2,1046.621638
-1,2,1046.623301
-1,2,1046.624948
-1,2,1046.626596
-1,2,1046.628248
0,1,1046.62911
-2,3,1046.631542
-1,2,1046.633191
-1,2,1046.63484
0,1,1046.635705
-1,2,1046.637353
-1,2,1046.639007
0,1,1046.639874
0,1,1046.640748
-1,2,1046.642395
-1,2,1046.644041
-1,2,1046.645689
-1,2,1046.647332
0,1,1046.648195
0,1,1046.649056
-1,2,1046.650707
-1,2,1046.652348
-1,2,1046.653991
-1,2,1046.655638
-1,2,1046.657294
-1,2,1046.65894
-1,2,1046.660594
-1,2,1046.662236
0,1,1046.663099
-1,2,1046.664896
-1,2,1046.66657
0,1,1046.667438
-1,2,1046.669093
-1,2,1046.670756
-1,2,1046.672887
0,1,1046.674124
-1,2,1046.67601
-1,2,1046.677688
0,1,1046.678559
0,1,1046.679433
-1,2,1046.681088
-1,2,1046.682744
-1,2,1046.684401
-1,2,1046.686056
-1,2,1046.68777
-1,2,1046.689694
-1,2,1046.691437
-1,2,1046.693116
-1,2,1046.694781
-1,2,1046.696443
0,1,1046.697316
-1,2,1046.698967
-1,2,1046.700619
-1,2,1046.702269
-2,3,1046.704765
0,1,1046.705639
-1,2,1046.707305
-1,2,1046.708953
0,1,1046.709824
-1,2,1046.711478
-1,2,1046.713129
-1,2,1046.714775
-1,2,1046.716421
0,1,1046.717394
-2,3,1046.719829
-1,2,1046.721478
-1,2,1046.723116
-1,2,1046.724752
-2,3,1046.727236
-1,2,1046.728934
-1,2,1046.730591
0,1,1046.731599
-1,2,1046.733279
-1,2,1046.734921
-1,2,1046.73656
-1,2,1046.738368
-1,2,1046.740737
-1,2,1046.742493
-1,2,1046.744173
-1,2,1046.745845
-1,2,1046.747514
-1,2,1046.749171
-1,2,1046.750827
0,1,1046.751707
-1,2,1046.753364
-1,2,1046.755138
-1,2,1046.756804
-1,2,1046.758452
0,1,1046.759318
-1,2,1046.760966
-1,2,1046.762617
-1,2,1046.764268
-1,2,1046.765917
-1,2,1046.767562
-1,2,1046.769207
-1,2,1046.770854
-1,2,1046.772504
0,1,1046.773366
-1,2,1046.775149
-2,3,1046.777604
-1,2,1046.779263
-1,2,1046.780924
0,1,1046.781798
-1,2,1046.783461
0,1,1046.784335
0,1,1046.785206
-1,2,1046.78686
-1,2,1046.788515
0,1,1046.789385
-1,2,1046.791039
0,1,1046.791907
0,1,1046.792776
-1,2,1046.794436
0,1,1046.795303
-1,2,1046.796956
-1,2,1046.798675
-1,2,1046.800389
-1,2,1046.802026
0,1,1046.802883
-1,2,1046.804536
-1,2,1046.806718
0,1,1046.807644
0,1,1046.808544
-1,2,1046.810228
-1,2,1046.811896
-1,2,1046.813563
-1,2,1046.815224
-1,2,1046.816884
-1,2,1046.818544
0,1,1046.819415
0,1,1046.820348
0,1,1046.821223
-1,2,1046.822885
0,1,1046.823752
-1,2,1046.825398
0,1,1046.826264
-1,2,1046.827913
0,1,1046.828778
0,1,1046.829642
-1,2,1046.831291
-1,2,1046.83293
-1,2,1046.834574
0,1,1046.835439
-1,2,1046.837083
-1,2,1046.838735
0,1,1046.839613
-1,2,1046.841272
0,1,1046.842136
0,1,1046.842999
0,1,1046.843863
-1,2,1046.845509
-1,2,1046.847157
-1,2,1046.848805
-1,2,1046.850459
-1,2,1046.852099
0,1,1046.85296
-1,2,1046.854606
-1,2,1046.856264
-1,2,1046.857906
0,1,1046.85877
-1,2,1046.860421
0,1,1046.861285
-1,2,1046.862933
-1,2,1046.864576
-1,2,1046.86622
-1,2,1046.867866
-1,2,1046.869506
-1,2,1046.871153
-1,2,1046.872892
-1,2,1046.875037
-1,2,1046.876713
-1,2,1046.878373
-1,2,1046.880027
-1,2,1046.881678
0,1,1046.882551
-1,2,1046.884203
-1,2,1046.88586
-1,2,1046.887511
-1,2,1046.889163
-1,2,1046.890811
-2,3,1046.89325
-1,2,1046.894901
-1,2,1046.896555
-1,2,1046.898365
-1,2,1046.900044
-1,2,1046.901706
0,1,1046.902578
0,1,1046.903449
-1,2,1046.905445
-1,2,1046.907411
-1,2,1046.909125
-1,2,1046.910801
-1,2,1046.91247
-1,2,1046.914131
0,1,1046.915004
0,1,1046.915875
-1,2,1046.917539
-1,2,1046.919204
-1,2,1046.921039
0,1,1046.921999
0,1,1046.922895
-1,2,1046.924556
0,1,1046.925426
0,1,1046.926296
-1,2,1046.92795
0,1,1046.928815
-1,2,1046.930465
-1,2,1046.93224
-1,2,1046.933921
-1,2,1046.93558
-1,2,1046.937232
-1,2,1046.939436
0,1,1046.940575
-2,3,1046.943098
-1,2,1046.94477
-1,2,1046.946432
0,1,1046.947305
-1,2,1046.948964
-1,2,1046.950622
0,1,1046.951493
0,1,1046.952369
0,1,1046.953244
-1,2,1046.955127
-1,2,1046.956824
-1,2,1046.958501
-1,2,1046.960169
-1,2,1046.961835
-1,2,1046.963503
-1,2,1046.965165
-1,2,1046.966943
-1,2,1046.968622
-1,2,1046.970286
-1,2,1046.972504
-1,2,1046.974487
-1,2,1046.976202
-1,2,1046.977892
-1,2,1046.979562
-1,2,1046.981243
0,1,1046.982114
0,1,1046.982987
-1,2,1046.984645
-1,2,1046.986305
-1,2,1046.988053
-1,2,1046.989807
0,1,1046.990688
-1,2,1046.992355
-1,2,1046.994013
0,1,1046.994884
-1,2,1046.996552
-1,2,1046.998216
-1,2,1046.999872
-1,2,1047.001755
-1,2,1047.003434
-1,2,1047.00543
-1,2,1047.007416
0,1,1047.008321
-1,2,1047.01002
-1,2,1047.011701
-1,2,1047.01337
-1,2,1047.015039
0,1,1047.015913
0,1,1047.016787
-1,2,1047.01845
-1,2,1047.020112
-1,2,1047.02197
0,1,1047.022848
-1,2,1047.024505
-1,2,1047.026157
-1,2,1047.027808
-1,2,1047.029454
-2,3,1047.031982
-1,2,1047.03365
-1,2,1047.035446
-1,2,1047.037113
-1,2,1047.039244
-1,2,1047.041486
-1,2,1047.043241
0,1,1047.044127
0,1,1047.045006
-1,2,1047.046667
0,1,1047.047536
-1,2,1047.049188
-1,2,1047.050931
-1,2,1047.052611
0,1,1047.053587
0,1,1047.0545
-1,2,1047.056178
-1,2,1047.057835
0,1,1047.058705
0,1,1047.059571
-1,2,1047.061226
-1,2,1047.062874
-1,2,1047.064526
-1,2,1047.066186
-1,2,1047.067864
-1,2,1047.069867
0,1,1047.070777
-1,2,1047.072991
-1,2,1047.075094
-1,2,1047.0768
-1,2,1047.078479
-1,2,1047.080147
-1,2,1047.081811
-1,2,1047.083469
0,1,1047.084342
-1,2,1047.086003
-1,2,1047.087735
0,1,1047.088614
-1,2,1047.090278
-1,2,1047.09193
-1,2,1047.093581
0,1,1047.094444
-1,2,1047.096092
-1,2,1047.097742
-1,2,1047.099393
-1,2,1047.101033
-1,2,1047.102674
-1,2,1047.104321
-1,2,1047.105974
-1,2,1047.10763
0,1,1047.108494
-1,2,1047.110139
-1,2,1047.111786
-1,2,1047.113427
-1,2,1047.115081
0,1,1047.115948
-1,2,1047.117604
0,1,1047.119234
0,1,1047.120384
-1,2,1047.12214
-1,2,1047.123834
-1,2,1047.125513
-1,2,1047.127234
-1,2,1047.12891
-1,2,1047.130572
0,1,1047.131437
-1,2,1047.133092
-1,2,1047.134742
-2,3,1047.137166
-1,2,1047.138819
0,1,1047.139682
0,1,1047.140561
0,1,1047.141429
-1,2,1047.14308
0,1,1047.143947
-1,2,1047.145596
-1,2,1047.147242
-1,2,1047.148893
-1,2,1047.150535
-1,2,1047.152181
-1,2,1047.153829
-1,2,1047.155481
-1,2,1047.157125
-1,2,1047.158775
-1,2,1047.16042
0,1,1047.161282
-1,2,1047.162924
-1,2,1047.164565
0,1,1047.165631
-1,2,1047.167537
-1,2,1047.169201
-1,2,1047.170862
-1,2,1047.172515
-1,2,1047.174169
-1,2,1047.176035
-1,2,1047.177856
-1,2,1047.179508
-1,2,1047.181155
0,1,1047.182019
-1,2,1047.183663
-1,2,1047.18532
-1,2,1047.186963
-1,2,1047.188612
-1,2,1047.190257
-1,2,1047.191903
0,1,1047.192769
-1,2,1047.194415
0,1,1047.195288
-1,2,1047.196935
0,1,1047.197801
-1,2,1047.19945
-1,2,1047.201097
-1,2,1047.202741
-1,2,1047.204389
0,1,1047.205261
-1,2,1047.206902
0,1,1047.207765
-1,2,1047.209403
0,1,1047.210266
-1,2,1047.211933
0,1,1047.212799
-1,2,1047.214445
0,1,1047.215318
-1,2,1047.21696
0,1,1047.217823
-2,3,1047.22025
-1,2,1047.221888
-1,2,1047.223531
-1,2,1047.225184
-1,2,1047.226829
-1,2,1047.228471
-1,2,1047.230111
-1,2,1047.231753
0,1,1047.232616
-1,2,1047.234258
0,1,1047.235127
0,1,1047.235992
-1,2,1047.237641
-2,3,1047.240069
-1,2,1047.241714
-1,2,1047.243359
-1,2,1047.245009
-1,2,1047.246652
0,1,1047.247516
0,1,1047.248378
0,1,1047.249243
-1,2,1047.250888
0,1,1047.251749
0,1,1047.252615
-1,2,1047.254255
-1,2,1047.255916
-1,2,1047.257562
-1,2,1047.25921
-1,2,1047.260848
0,1,1047.261713
-1,2,1047.26336
0,1,1047.264222
-1,2,1047.265873
-1,2,1047.267514
0,1,1047.268376
-1,2,1047.270023
-1,2,1047.271669
0,1,1047.272536
-1,2,1047.274179
0,1,1047.275049
-1,2,1047.276696
-1,2,1047.278337
-1,2,1047.279982
-1,2,1047.281623
-1,2,1047.283264
0,1,1047.284126
-1,2,1047.285771
-1,2,1047.287416
-1,2,1047.289323
-2,3,1047.291821
-1,2,1047.293484
-1,2,1047.295145
-1,2,1047.296809
-1,2,1047.298543
-1,2,1047.30058
-1,2,1047.302225
-1,2,1047.303876
0,1,1047.304746
-1,2,1047.306395
-1,2,1047.308039
-1,2,1047.309691
-1,2,1047.311333
-1,2,1047.312978
-1,2,1047.314627
0,1,1047.31549
-1,2,1047.31713
-1,2,1047.318782
-1,2,1047.32043
-1,2,1047.322072
-1,2,1047.323716
-1,2,1047.325361
-1,2,1047.327002
-2,3,1047.329432
-1,2,1047.331089
0,1,1047.331954
0,1,1047.332819
-1,2,1047.334465
-1,2,1047.336109
-1,2,1047.337752
-1,2,1047.339407
-1,2,1047.341054
-1,2,1047.342702
-1,2,1047.344342
-1,2,1047.345986
0,1,1047.346847
0,1,1047.347742
0,1,1047.348615
-1,2,1047.350259
-1,2,1047.351907
-1,2,1047.353551
-1,2,1047.355198
0,1,1047.356065
-1,2,1047.357703
-1,2,1047.359352
-1,2,1047.361006
-1,2,1047.362655
0,1,1047.363521
-1,2,1047.365165
-1,2,1047.366811
-1,2,1047.368457
0,1,1047.369317
-1,2,1047.37096
-1,2,1047.372604
-2,3,1047.375029
-1,2,1047.376673
0,1,1047.377537
-1,2,1047.379186
-1,2,1047.380825
-1,2,1047.382465
-1,2,1047.384107
-1,2,1047.385786
-1,2,1047.387425
0,1,1047.388294
-1,2,1047.389937
-1,2,1047.391582
-1,2,1047.393229
